Attribute,Entity,Numeric Value
time_required_to_start_a_business.2007-01-01.days,/en/tonga,0.0352422907488986
time_required_to_start_a_business.2007-01-01.days,/en/serbia,0.0220264317180616
population.1992-01-01.number,/en/jordan,0.2815370750218957
population.1992-01-01.number,/en/angola,0.848151788586285
population.1992-01-01.number,/en/cote_divoire,1.0
population.1992-01-01.number,/en/cuba,0.8290665253538128
official_development_assistance.1971-01-01.amount,/en/cote_divoire,1.0
official_development_assistance.1971-01-01.amount,/en/guatemala,0.2934109329182318
official_development_assistance.1971-01-01.amount,/en/seychelles,0.1457835168233498
gdp_nominal_per_capita.1997-01-01.amount,/en/cote_divoire,1.109498516655958e-05
gdp_nominal_per_capita.1997-01-01.amount,/en/bulgaria,0.0063091633149641
gdp_nominal_per_capita.1997-01-01.amount,/en/cuba,0.0168938901137136
gdp_nominal_per_capita.1997-01-01.amount,/en/austria,0.2870116223298115
gdp_nominal_per_capita.1997-01-01.amount,/en/libya,0.0605366799654857
renewable_freshwater_per_capita.2012-01-01.cubic_meters,/en/south_africa,0.0058526502154482
renewable_freshwater_per_capita.2012-01-01.cubic_meters,/en/mongolia,0.1097283954007499
renewable_freshwater_per_capita.2012-01-01.cubic_meters,/en/azerbaijan,0.0060055933241573
renewable_freshwater_per_capita.2012-01-01.cubic_meters,/en/croatia,0.0773679146078964
renewable_freshwater_per_capita.2012-01-01.cubic_meters,/en/belgium,0.0078464174053993
renewable_freshwater_per_capita.2012-01-01.cubic_meters,/en/chile,0.4524088176217867
renewable_freshwater_per_capita.2012-01-01.cubic_meters,/en/uzbekistan,0.0030996477525509
renewable_freshwater_per_capita.2012-01-01.cubic_meters,/en/cameroon,0.1109534081561892
renewable_freshwater_per_capita.2012-01-01.cubic_meters,/en/zimbabwe,0.0061878154365373
renewable_freshwater_per_capita.2012-01-01.cubic_meters,/en/haiti,0.009643142193536
renewable_freshwater_per_capita.2012-01-01.cubic_meters,/en/niger,8.963859437371361e-06
renewable_freshwater_per_capita.2012-01-01.cubic_meters,/en/papua_new_guinea,1.0
renewable_freshwater_per_capita.2012-01-01.cubic_meters,/en/kazakhstan,0.0325326726512942
renewable_freshwater_per_capita.2012-01-01.cubic_meters,/en/poland,0.0106482933936129
renewable_freshwater_per_capita.2012-01-01.cubic_meters,/en/belarus,0.0334144607796242
renewable_freshwater_per_capita.2012-01-01.cubic_meters,/en/malaysia,0.1759864928961809
renewable_freshwater_per_capita.2012-01-01.cubic_meters,/en/vietnam,0.0344708348429375
renewable_freshwater_per_capita.2012-01-01.cubic_meters,/en/burundi,0.0073357233409528
child_labor_percent.2012-01-01.rate,/en/uganda,1.0
child_labor_percent.2012-01-01.rate,/en/cote_divoire,0.9943502824858756
gdp_real.2000-01-01.adjusted_value,/en/san_marino,7.459199447628598e-05
gdp_real.2000-01-01.adjusted_value,/en/fiji,0.0004342236008495
gdp_real.2000-01-01.adjusted_value,/en/south_africa,0.023987362675889
gdp_real.2000-01-01.adjusted_value,/en/cyprus,0.0008389298620177
gdp_real.2000-01-01.adjusted_value,/en/singapore,0.0177670428119809
gdp_real.2000-01-01.adjusted_value,/en/new_caledonia,0.0006095152590472
gdp_real.2000-01-01.adjusted_value,/en/czech_republic,0.0179172397638521
gdp_real.2000-01-01.adjusted_value,/en/bosnia_and_herzegovina,0.0006966341494166
gdp_real.2000-01-01.adjusted_value,/en/kiribati,1.3155692122432853e-05
gdp_real.2000-01-01.adjusted_value,/en/antigua_and_barbuda,0.0001995737737766
gdp_real.2000-01-01.adjusted_value,/en/united_arab_emirates,0.0209734980566787
gdp_real.2000-01-01.adjusted_value,/en/vanuatu,2.9866934175096507e-06
gdp_real.2000-01-01.adjusted_value,/en/jamaica,0.0013589142354421
gdp_real.2000-01-01.adjusted_value,/en/paraguay,0.0013198305358437
gdp_real.2000-01-01.adjusted_value,/en/mali,0.0003268350016176
gdp_real.2000-01-01.adjusted_value,/en/cape_verde,0.0001859422017806
gdp_real.2000-01-01.adjusted_value,/en/cote_divoire,0.0018555290852333
gdp_real.2000-01-01.adjusted_value,/en/algeria,0.0041945246077996
gdp_real.2000-01-01.adjusted_value,/en/new_zealand,0.0081530760035577
gdp_real.2000-01-01.adjusted_value,/en/japan,1.0
gdp_real.2000-01-01.adjusted_value,/en/grenada,2.1826943961885604e-05
gdp_real.2000-01-01.adjusted_value,/en/uruguay,0.002773216010855
gdp_real.2000-01-01.adjusted_value,/en/saint_vincent_and_the_grenadines,6.383589286073129e-05
gdp_real.2000-01-01.adjusted_value,/en/swaziland,0.0002312664078564
gdp_real.2000-01-01.adjusted_value,/en/slovakia,0.0101495462151435
gdp_real.2000-01-01.adjusted_value,/en/belarus,0.0033194358226458
gdp_real.2000-01-01.adjusted_value,/en/syria,0.0006507403245304
gdp_real.2000-01-01.adjusted_value,/en/greece,0.0108705402400725
gdp_real.2000-01-01.adjusted_value,/en/monaco,0.0003219629336652
gdp_real.2000-01-01.adjusted_value,/en/dominica,1.2544467968653866e-05
gdp_real.2000-01-01.adjusted_value,/en/saint_lucia,0.0001688833895941
gdp_real.2000-01-01.adjusted_value,/en/ethiopia,0.0013288581432744
gdp_real.2000-01-01.adjusted_value,/en/sri_lanka,0.0021278729351257
gdp_real.2000-01-01.adjusted_value,/en/benin,0.0002063807723441
gdp_real.2000-01-01.adjusted_value,/en/saudi_arabia,0.0334407722343926
gdp_real.2000-01-01.adjusted_value,/en/mexico,0.0218872304296596
gdp_real.2000-01-01.adjusted_value,/en/south_korea,0.0187008849531416
gdp_real.2000-01-01.adjusted_value,/en/tunisia,0.0012565179194802
gdp_real.2000-01-01.adjusted_value,/en/hungary,0.0130779757625118
gdp_real.2000-01-01.adjusted_value,/en/latvia,0.0008046412034882
gdp_real.2000-01-01.adjusted_value,/en/marshall_islands,2.3212474760620786e-13
gdp_real.2000-01-01.adjusted_value,/en/thailand,0.0101782411581995
gdp_real.2000-01-01.adjusted_value,/en/cuba,0.006558930009175
gdp_real.2000-01-01.adjusted_value,/en/solomon_islands,0.0001035191179898
gdp_real.2000-01-01.adjusted_value,/en/switzerland,0.0618917844318892
gdp_real.2000-01-01.adjusted_value,/en/kenya,0.0007456668187608
gdp_real.2000-01-01.adjusted_value,/en/dominican_republic,0.0027687171730346
gdp_real.2000-01-01.adjusted_value,/en/finland,0.0183181639677614
gdp_real.2000-01-01.adjusted_value,/en/sierra_leone,0.0001803437556048
gdp_real.2000-01-01.adjusted_value,/en/china,0.0194401350330669
gdp_real.2000-01-01.adjusted_value,/en/united_kingdom,0.3189675969130906
gdp_real.2000-01-01.adjusted_value,/en/barbados,0.0005604748901251
gdp_real.2000-01-01.adjusted_value,/en/bermuda,0.0007505645564605
gdp_real.2000-01-01.adjusted_value,/en/pakistan,0.0021030143653589
gdp_real.2000-01-01.adjusted_value,/en/hong_kong,0.0104384487359023
gdp_real.2000-01-01.adjusted_value,/en/jordan,0.0009630830323381
gdp_real.2000-01-01.adjusted_value,/en/austraila,0.0752345932316529
gdp_real.2000-01-01.adjusted_value,/en/cameroon,0.002387048605977
gdp_real.2000-01-01.adjusted_value,/en/bangladesh,0.0037286459083704
gdp_real.2000-01-01.adjusted_value,/en/lebanon,0.0037168659687917
gdp_real.2000-01-01.adjusted_value,/en/iceland,0.0010655609199539
gdp_real.2000-01-01.adjusted_value,/en/nicaragua,0.0007026198843597
gdp_real.2000-01-01.adjusted_value,/en/canada,0.1712583807786272
gdp_real.2000-01-01.adjusted_value,/en/togo,7.78998334106078e-05
gdp_real.2000-01-01.adjusted_value,/en/french_polynesia,0.0001900562471033
gdp_real.2000-01-01.adjusted_value,/en/yemen,0.0027673774757315
gni_in_ppp_dollars.2006-01-01.amount,/en/guinea-bissau,0.0100673758261513
gni_in_ppp_dollars.2006-01-01.amount,/en/tonga,1.0245420414256824e-11
gni_in_ppp_dollars.2006-01-01.amount,/en/oman,1.0
gni_in_ppp_dollars.2006-01-01.amount,/en/antigua_and_barbuda,0.0132633916936129
poverty_rate_2dollars_per_day.1998-01-01.number,/en/the_gambia,1.0
poverty_rate_2dollars_per_day.1998-01-01.number,/en/cote_divoire,0.7054159551110026
poverty_rate_2dollars_per_day.1998-01-01.number,/en/el_salvador,0.3331300317150524
poverty_rate_2dollars_per_day.1998-01-01.number,/en/ghana,0.7817760429373017
poverty_rate_2dollars_per_day.1998-01-01.number,/en/hungary,0.0121980970968528
diesel_price_liter.2000-01-01.amount,/en/kosovo,0.8313253012048193
diesel_price_liter.2000-01-01.amount,/en/argentina,0.8072289156626505
diesel_price_liter.2000-01-01.amount,/en/cote_divoire,0.8012048192771084
diesel_price_liter.2000-01-01.amount,/en/romania,0.7048192771084336
diesel_price_liter.2000-01-01.amount,/en/bhutan,0.7228915662650602
diesel_price_liter.2000-01-01.amount,/en/peru,0.8192771084337349
diesel_price_liter.2000-01-01.amount,/en/hong_kong,0.9759036144578314
diesel_price_liter.2000-01-01.amount,/en/finland,1.0
diesel_price_liter.2000-01-01.amount,/en/slovakia,0.9036144578313252
diesel_price_liter.2000-01-01.amount,/en/bulgaria,0.8433734939759034
diesel_price_liter.2000-01-01.amount,/en/latvia,0.8433734939759034
net_migration.2007-01-01.number,/en/qatar,0.2676700516167866
net_migration.2007-01-01.number,/en/italy,0.4444295033068445
net_migration.2007-01-01.number,/en/united_states,1.0
net_migration.2007-01-01.number,/en/bulgaria,0.1100464525929533
net_migration.2007-01-01.number,/en/somalia,0.073662695994145
net_migration.2007-01-01.number,/en/samoa,0.1213860494672748
net_migration.2007-01-01.number,/en/guam,0.12232415543217
net_migration.2007-01-01.number,/en/cuba,0.0920856216607745
net_migration.2007-01-01.number,/en/el_salvador,0.0750526689072784
net_migration.2007-01-01.number,/en/serbia,0.083616176333741
net_migration.2007-01-01.number,/en/norway,0.1531377925922324
net_migration.2007-01-01.number,/en/guinea-bissau,0.1189332251311797
prevalence_of_undernourisment.2003-01-01.rate,/en/sierra_leone,1.0
prevalence_of_undernourisment.2003-01-01.rate,/en/cote_divoire,0.28125
prevalence_of_undernourisment.2003-01-01.rate,/en/cameroon,0.3984375
health_expenditure_as_percent_of_gdp.1997-01-01.rate,/en/mali,0.3617669459253617
health_expenditure_as_percent_of_gdp.1997-01-01.rate,/en/tanzania,0.0997715156130997
health_expenditure_as_percent_of_gdp.1997-01-01.rate,/en/sierra_leone,1.0
health_expenditure_as_percent_of_gdp.1997-01-01.rate,/en/poland,0.2536176694592536
health_expenditure_as_percent_of_gdp.1997-01-01.rate,/en/iceland,0.4432597105864432
health_expenditure_as_percent_of_gdp.1997-01-01.rate,/en/kyrgyzstan,0.2246763137852247
health_expenditure_as_percent_of_gdp.1997-01-01.rate,/en/portugal,0.4188880426504188
health_expenditure_as_percent_of_gdp.1997-01-01.rate,/en/cote_divoire,0.4013709063214013
health_expenditure_as_percent_of_gdp.1997-01-01.rate,/en/paraguay,0.2977913175932978
gross_savings_as_percent_of_gdp.1997-01-01.rate,/en/ecuador,0.4888569374550684
gross_savings_as_percent_of_gdp.1997-01-01.rate,/en/nigeria,0.291157440690151
fertility_rate.2005-01-01.number,/en/the_gambia,0.9650067294751012
fertility_rate.2005-01-01.number,/en/mauritania,0.8073687752355316
fertility_rate.2005-01-01.number,/en/brunei,0.3534656796769852
military_expenditure_percent_gdp.2001-01-01.rate,/en/nigeria,0.0416009146876314
military_expenditure_percent_gdp.2001-01-01.rate,/en/lithuania,0.0656819369618843
military_expenditure_percent_gdp.2001-01-01.rate,/en/republic_of_macedonia,0.2660395966658198
military_expenditure_percent_gdp.2001-01-01.rate,/en/hungary,0.0660189875726835
life_expectancy.1961-01-01.number,/en/gabon,0.1813423728813559
life_expectancy.1961-01-01.number,/en/nepal,0.1522169491525423
life_expectancy.1961-01-01.number,/en/uruguay,0.943620338983051
life_expectancy.1961-01-01.number,/en/east_timor,0.0271186440677966
life_expectancy.1961-01-01.number,/en/nigeria,0.1530847457627117
electricity_consumption_per_capita.2002-01-01.number,/en/pakistan,0.0441742543846584
electricity_consumption_per_capita.2002-01-01.number,/en/croatia,0.4946811503543142
electricity_consumption_per_capita.2002-01-01.number,/en/nigeria,0.0001654900325353
gni_per_capita_in_ppp_dollars.2001-01-01.amount,/en/uzbekistan,0.1438903372298376
gni_per_capita_in_ppp_dollars.2001-01-01.amount,/en/liberia,8.409721638213776e-05
gni_per_capita_in_ppp_dollars.2001-01-01.amount,/en/nigeria,0.0766125641241275
size_of_armed_forces.2000-01-01.number,/en/senegal,0.0093541288871723
size_of_armed_forces.2000-01-01.number,/en/moldova,0.0073383266099608
size_of_armed_forces.2000-01-01.number,/en/portugal,0.0699088292946062
size_of_armed_forces.2000-01-01.number,/en/north_korea,1.0
size_of_armed_forces.2000-01-01.number,/en/germany,0.1752143402561359
gdp_nominal.2007-01-01.amount,/en/serbia,0.0875968330800096
gdp_nominal.2007-01-01.amount,/en/nigeria,0.383404229902561
gdp_nominal.2007-01-01.amount,/en/kuwait,0.2633882483849897
gdp_nominal.2007-01-01.amount,/en/indonesia,1.0
gdp_nominal.2007-01-01.amount,/en/laos,0.0070226317190704
merchandise_trade_percent_of_gdp.1973-01-01.rate,/en/sierra_leone,0.3727208145867866
merchandise_trade_percent_of_gdp.1973-01-01.rate,/en/republic_of_ireland,0.7511247928013259
championships_athletes_performances.rank,/en/morocco,0.7142857142857143
championships_athletes_performances.rank,/en/bahrain,0.1428571428571428
championships_athletes_performances.rank,/en/slovenia,0.8571428571428571
championships_athletes_performances.rank,/en/nigeria,0.4285714285714285
championships_athletes_performances.rank,/en/saudi_arabia,1.0
championships_athletes_performances.rank,/en/greece,1.0
cpi_inflation_rate.2007-01-01.rate,/en/comoros,0.1810075791350869
cpi_inflation_rate.2007-01-01.rate,/en/nicaragua,0.4779313419527419
cpi_inflation_rate.2007-01-01.rate,/en/mali,0.0445831475702184
cpi_inflation_rate.2007-01-01.rate,/en/south_korea,0.0945162728488631
cpi_inflation_rate.2007-01-01.rate,/en/honduras,0.2911279536335265
cpi_inflation_rate.2007-01-01.rate,/en/cape_verde,0.1783325902808738
gdp_growth_rate.1985-01-01.rate,/en/nigeria,1.0
gdp_growth_rate.1985-01-01.rate,/en/portugal,0.4199265542876342
gdp_growth_rate.1985-01-01.rate,/en/guinea-bissau,0.534224751617164
gdp_growth_rate.1985-01-01.rate,/en/new_zealand,0.3196257657953906
consumer_price_index.2012-01-01.index_value,/en/finland,0.1623376623376623
consumer_price_index.2012-01-01.index_value,/en/paraguay,0.4364564007421155
consumer_price_index.2012-01-01.index_value,/en/nigeria,1.0
consumer_price_index.2012-01-01.index_value,/en/qatar,0.046382189239332
energy_use_per_capita.1994-01-01.number,/en/nigeria,0.000554387952928
market_cap_of_listed_companies_as_percent_of_gdp.1997-01-01.rate,/en/nigeria,0.3129384255650818
market_cap_of_listed_companies_as_percent_of_gdp.1997-01-01.rate,/en/uzbekistan,0.0389711613406079
market_cap_of_listed_companies_as_percent_of_gdp.1997-01-01.rate,/en/venezuela,0.5783320342946219
external_debt_stock.1995-01-01.amount,/en/nicaragua,0.3034522772262956
external_debt_stock.1995-01-01.amount,/en/fiji,2.9484441251130854e-11
external_debt_stock.1995-01-01.amount,/en/jordan,0.2206118181005571
external_debt_stock.1995-01-01.amount,/en/nigeria,1.0
internet_users_percent_population.2005-01-01.rate,/en/syria,0.080757844708621
internet_users_percent_population.2005-01-01.rate,/en/saint_kitts_and_nevis,0.475948912331206
internet_users_percent_population.2005-01-01.rate,/en/nigeria,0.0515010235810298
internet_users_percent_population.2005-01-01.rate,/en/canada,1.0
internet_users_percent_population.2005-01-01.rate,/en/bosnia_and_herzegovina,0.2992984719017152
internet_users_percent_population.2005-01-01.rate,/en/panama,0.1621032651278652
population_growth_rate.1992-01-01.rate,/en/afghanistan,1.0
population_growth_rate.1992-01-01.rate,/en/nigeria,0.2988260405549626
literacy_rate.2008-01-01.rate,/en/nigeria,0.0363901018922852
time_required_to_start_a_business.2006-01-01.days,/en/nigeria,0.2108843537414966
time_required_to_start_a_business.2006-01-01.days,/en/czech_republic,0.1360544217687075
time_required_to_start_a_business.2006-01-01.days,/en/iceland,0.0068027210884353
time_required_to_start_a_business.2006-01-01.days,/en/moldova,0.1768707482993197
time_required_to_start_a_business.2006-01-01.days,/en/bolivia,0.3129251700680272
time_required_to_start_a_business.2006-01-01.days,/en/cambodia,0.5578231292517006
time_required_to_start_a_business.2006-01-01.days,/en/colombia,0.2517006802721088
time_required_to_start_a_business.2006-01-01.days,/en/uganda,0.1632653061224489
time_required_to_start_a_business.2006-01-01.days,/en/new_zealand,0.0544217687074829
time_required_to_start_a_business.2006-01-01.days,/en/honduras,0.3605442176870748
time_required_to_start_a_business.2006-01-01.days,/en/togo,0.3945578231292517
population.1996-01-01.number,/en/nigeria,1.0
gdp_nominal_per_capita.2009-01-01.amount,/en/grenada,0.2379939381815299
gdp_nominal_per_capita.2009-01-01.amount,/en/czech_republic,0.7023835855316547
gdp_nominal_per_capita.2009-01-01.amount,/en/poland,0.3906902395663875
gdp_nominal_per_capita.2009-01-01.amount,/en/israel,1.0
places_exported_to.amount,/en/mexico,1.0
places_exported_to.amount,/en/nigeria,0.0586319218394359
places_exported_to.amount,/en/venezuela,0.0765472312853982
renewable_freshwater_per_capita.2013-01-01.cubic_meters,/en/belize,1.0
renewable_freshwater_per_capita.2013-01-01.cubic_meters,/en/indonesia,0.1754749288768469
renewable_freshwater_per_capita.2013-01-01.cubic_meters,/en/chad,0.0251184921858885
renewable_freshwater_per_capita.2013-01-01.cubic_meters,/en/slovenia,0.1968612172962545
renewable_freshwater_per_capita.2013-01-01.cubic_meters,/en/lesotho,0.0545243208033505
renewable_freshwater_per_capita.2013-01-01.cubic_meters,/en/china,0.044760802227242
renewable_freshwater_per_capita.2013-01-01.cubic_meters,/en/brazil,0.6143862195617878
renewable_freshwater_per_capita.2013-01-01.cubic_meters,/en/libya,0.0021283825016663
renewable_freshwater_per_capita.2013-01-01.cubic_meters,/en/tajikistan,0.1678882229902255
renewable_freshwater_per_capita.2013-01-01.cubic_meters,/en/comoros,0.0351978804412793
renewable_freshwater_per_capita.2013-01-01.cubic_meters,/en/botswana,0.0255075974304738
renewable_freshwater_per_capita.2013-01-01.cubic_meters,/en/sierra_leone,0.5710849412770482
renewable_freshwater_per_capita.2013-01-01.cubic_meters,/en/andorra,0.0863503999855114
renewable_freshwater_per_capita.2013-01-01.cubic_meters,/en/southern_sudan,0.0497494119035459
child_labor_percent.2010-01-01.rate,/en/burkina_faso,1.0
child_labor_percent.2010-01-01.rate,/en/swaziland,0.2226890756302521
child_labor_percent.2010-01-01.rate,/en/indonesia,0.0210084033613445
child_labor_percent.2010-01-01.rate,/en/guinea,0.8865546218487396
child_labor_percent.2010-01-01.rate,/en/liberia,0.3298319327731093
child_labor_percent.2010-01-01.rate,/en/rwanda,0.3445378151260505
high_tech_as_percent_of_manufactured_exports.1999-01-01.rate,/en/turks_and_caicos_islands,0.6625
high_tech_as_percent_of_manufactured_exports.1999-01-01.rate,/en/honduras,0.1829166666666667
high_tech_as_percent_of_manufactured_exports.1999-01-01.rate,/en/belize,0.1516666666666666
high_tech_as_percent_of_manufactured_exports.1999-01-01.rate,/en/hungary,0.98625
high_tech_as_percent_of_manufactured_exports.1999-01-01.rate,/en/cuba,1.0
high_tech_as_percent_of_manufactured_exports.1999-01-01.rate,/en/italy,0.3866666666666666
high_tech_as_percent_of_manufactured_exports.1999-01-01.rate,/en/nigeria,0.5995833333333334
high_tech_as_percent_of_manufactured_exports.1999-01-01.rate,/en/bulgaria,0.16375
gni_in_ppp_dollars.2012-01-01.amount,/en/germany,1.0
gni_in_ppp_dollars.2012-01-01.amount,/en/ghana,2.878943078812193e-13
poverty_rate_2dollars_per_day.2010-01-01.number,/en/india,0.7951432846127288
poverty_rate_2dollars_per_day.2010-01-01.number,/en/moldova,0.0502934745079986
poverty_rate_2dollars_per_day.2010-01-01.number,/en/sao_tome_and_principe,0.8448613189089653
poverty_rate_2dollars_per_day.2010-01-01.number,/en/norway,0.0115088042352399
poverty_rate_2dollars_per_day.2010-01-01.number,/en/nigeria,0.9498216135343538
diesel_price_liter.1991-01-01.amount,/en/chad,1.0
diesel_price_liter.1991-01-01.amount,/en/philippines,0.6269430051813472
diesel_price_liter.1991-01-01.amount,/en/uganda,0.7823834196891192
net_migration.1967-01-01.number,/en/morocco,7.732205874620735e-07
net_migration.1967-01-01.number,/en/japan,1.0
net_migration.1967-01-01.number,/en/mali,0.2449307658285986
net_migration.1967-01-01.number,/en/namibia,0.3202153883268434
net_migration.1967-01-01.number,/en/south_africa,0.476258261861977
net_migration.1967-01-01.number,/en/kuwait,0.4272322105139443
net_migration.1967-01-01.number,/en/mongolia,0.3208880902379354
net_migration.1967-01-01.number,/en/singapore,0.3206074111646867
net_migration.1967-01-01.number,/en/tunisia,0.2386599468642812
net_migration.1967-01-01.number,/en/eritrea,0.32313816214745
net_migration.1967-01-01.number,/en/turkmenistan,0.3490557430185913
net_migration.1967-01-01.number,/en/lesotho,0.303567949078785
net_migration.1967-01-01.number,/en/moldova,0.3784535897538993
net_migration.1967-01-01.number,/en/antigua_and_barbuda,0.3196316067833096
agriculture_as_percent_of_gdp.1999-01-01.rate,/en/panama,0.141775219630415
agriculture_as_percent_of_gdp.1999-01-01.rate,/en/slovenia,0.0302938503483792
agriculture_as_percent_of_gdp.1999-01-01.rate,/en/nigeria,1.0
deposit_interest_rate.2007-01-01.rate,/en/argentina,0.067285573447256
deposit_interest_rate.2007-01-01.rate,/en/zimbabwe,1.0
deposit_interest_rate.2007-01-01.rate,/en/nigeria,0.0863457114689451
prevalence_of_undernourisment.1998-01-01.rate,/en/guyana,0.1124694376528117
prevalence_of_undernourisment.1998-01-01.rate,/en/jordan,0.1002444987775061
prevalence_of_undernourisment.1998-01-01.rate,/en/fiji,0.0244498777506112
prevalence_of_undernourisment.1998-01-01.rate,/en/mozambique,1.0
fertility_rate.1977-01-01.number,/en/united_states_virgin_islands,0.8441912311122122
military_expenditure_percent_gdp.1991-01-01.rate,/en/guyana,0.0660415481908809
military_expenditure_percent_gdp.1991-01-01.rate,/en/mauritania,0.2048524291699442
military_expenditure_percent_gdp.1991-01-01.rate,/en/bulgaria,0.2257533243829424
military_expenditure_percent_gdp.1991-01-01.rate,/en/myanmar,0.2348041204378581
life_expectancy.2008-01-01.number,/en/the_bahamas,0.7581242287124638
life_expectancy.2008-01-01.number,/en/tonga,0.5955710955710959
electricity_consumption_per_capita.1978-01-01.number,/en/jordan,0.1751975659570593
electricity_consumption_per_capita.1978-01-01.number,/en/malta,1.0
size_of_armed_forces.2001-01-01.number,/en/myanmar,1.0
size_of_armed_forces.2001-01-01.number,/en/ecuador,0.1314679659634832
size_of_armed_forces.2001-01-01.number,/en/equatorial_guinea,2.2588609467789773e-06
size_of_armed_forces.2001-01-01.number,/en/botswana,0.0189766908138901
foreign_direct_investment_net_inflows.2010-01-01.amount,/en/estonia,0.0214246782557222
foreign_direct_investment_net_inflows.2010-01-01.amount,/en/slovenia,0.0726223612478209
foreign_direct_investment_net_inflows.2010-01-01.amount,/en/bahrain,0.1149276958989432
foreign_direct_investment_net_inflows.2010-01-01.amount,/en/israel,0.3085438641855815
foreign_direct_investment_net_inflows.2010-01-01.amount,/en/hong_kong,1.0
foreign_direct_investment_net_inflows.2010-01-01.amount,/en/ethiopia,0.0883617486824942
foreign_direct_investment_net_inflows.2010-01-01.amount,/en/kosovo,0.0789144723027407
foreign_direct_investment_net_inflows.2010-01-01.amount,/en/tunisia,0.0287874299293928
foreign_direct_investment_net_inflows.2010-01-01.amount,/en/myanmar,0.0534640977526673
gdp_nominal.2011-01-01.amount,/en/belize,0.0010784443537385
gdp_nominal.2011-01-01.amount,/en/portugal,1.0
gdp_nominal.2011-01-01.amount,/en/myanmar,0.2145365469105065
gdp_nominal.2011-01-01.amount,/en/namibia,0.047315645846313
gdp_nominal.2011-01-01.amount,/en/bahrain,0.1177037091388648
cpi_inflation_rate.2013-01-01.rate,/en/bosnia_and_herzegovina,0.1042993630573248
cpi_inflation_rate.2013-01-01.rate,/en/chile,0.2539808917197452
cpi_inflation_rate.2013-01-01.rate,/en/angola,0.8105095541401274
cpi_inflation_rate.2013-01-01.rate,/en/cyprus,0.0796178343949044
cpi_inflation_rate.2013-01-01.rate,/en/myanmar,0.5509554140127388
cpi_inflation_rate.2013-01-01.rate,/en/zimbabwe,0.2412420382165604
cpi_inflation_rate.2013-01-01.rate,/en/united_states,0.2277070063694267
gdp_growth_rate.1991-01-01.rate,/en/togo,0.714728697556878
gdp_growth_rate.1991-01-01.rate,/en/japan,1.0
gdp_growth_rate.1991-01-01.rate,/en/myanmar,0.7182269732295073
gdp_growth_rate.1991-01-01.rate,/en/djibouti,0.4611196608763765
consumer_price_index.1988-01-01.index_value,/en/poland,0.0178094390026714
energy_use_per_capita.1972-01-01.number,/en/myanmar,0.0003367845895454
gender_balance_members_of_parliament.2013-01-01.rate,/en/china,0.3765432098765432
gender_balance_members_of_parliament.2013-01-01.rate,/en/myanmar,0.1080246913580247
gender_balance_members_of_parliament.2013-01-01.rate,/en/rwanda,1.0
gender_balance_members_of_parliament.2013-01-01.rate,/en/brazil,0.1481481481481481
gender_balance_members_of_parliament.2013-01-01.rate,/en/slovakia,0.3040123456790123
gender_balance_members_of_parliament.2013-01-01.rate,/en/mali,0.1728395061728395
gender_balance_members_of_parliament.2013-01-01.rate,/en/north_korea,0.2561728395061728
co2_emissions_per_capita.1981-01-01.number,/en/vanuatu,0.2050128033589888
co2_emissions_per_capita.1981-01-01.number,/en/portugal,0.5677807630406644
co2_emissions_per_capita.1981-01-01.number,/en/myanmar,0.162504530940115
trade_balance_as_percent_of_gdp.1999-01-01.rate,/en/belarus,0.0517330574236937
trade_balance_as_percent_of_gdp.1999-01-01.rate,/en/bahrain,1.0
trade_balance_as_percent_of_gdp.1999-01-01.rate,/en/india,0.0801862390067253
trade_balance_as_percent_of_gdp.1999-01-01.rate,/en/chile,0.2948784273150543
internet_users_percent_population.2003-01-01.rate,/en/myanmar,0.0172159715046748
internet_users_percent_population.2003-01-01.rate,/en/djibouti,0.0275778515700225
internet_users_percent_population.2003-01-01.rate,/en/tanzania,0.0284562620841056
internet_users_percent_population.2003-01-01.rate,/en/bermuda,1.0
internet_users_percent_population.2003-01-01.rate,/en/algeria,0.0545969415688894
internet_users_percent_population.2003-01-01.rate,/en/germany,0.97859071709996
internet_users_percent_population.2003-01-01.rate,/en/senegal,0.0529799486612843
population_growth_rate.1971-01-01.rate,/en/myanmar,0.1109677419354838
labor_participation_rate.1992-01-01.rate,/en/hong_kong,0.3752505010020038
labor_participation_rate.1992-01-01.rate,/en/mexico,0.0501002004008015
literacy_rate.2012-01-01.rate,/en/tajikistan,0.9988287655188568
literacy_rate.2012-01-01.rate,/en/bosnia_and_herzegovina,0.9802061372686812
literacy_rate.2012-01-01.rate,/en/vanuatu,0.8069805575076131
literacy_rate.2012-01-01.rate,/en/peru,0.9297259311314126
literacy_rate.2012-01-01.rate,/en/myanmar,0.9155539939095806
literacy_rate.2012-01-01.rate,/en/cuba,1.0
literacy_rate.2012-01-01.rate,/en/jamaica,0.8552354181307099
literacy_rate.2012-01-01.rate,/en/botswana,0.8464511595221365
literacy_rate.2012-01-01.rate,/en/guinea-bissau,0.4951979386273132
literacy_rate.2012-01-01.rate,/en/papua_new_guinea,0.5671117357695011
literacy_rate.2012-01-01.rate,/en/the_gambia,0.4396814242211291
literacy_rate.2012-01-01.rate,/en/equatorial_guinea,0.9375732021550716
literacy_rate.2012-01-01.rate,/en/antigua_and_barbuda,0.9895760131178264
gdp_nominal_per_capita.amount,/en/mayotte,0.0696594703666006
gdp_nominal_per_capita.amount,/en/guernsey,0.7785753825824538
